24,1,dense,float,0,0,0
0.0217924017848732
0.0216840798025947
0.0310331720973261
0.0212653596487589
0.0199761837521349
0.0117270307063693
0.0222788835115045
0.0211739558395323
0.0342901851998914
0.00875838835665098
0.0215433089989488
0.0114602543867735
0.0141748971551373
0.0184137950999944
0.0307961905259813
0.0171656277191517
0.0209894119634798
0.0132400338473013
0.0190034906439944
0.0236213828231703
0.0310792369310075
0.0225075189487375
0.0184444342138322
0.0121870784819867
