24,1,dense,float,0,0,0
0.0176124452488965
0.0168479666456497
0.00454070247455384
0.0173501703607515
0.0171249975630961
0.00372073538068982
0.0193754694841173
0.0191825220719065
0.00521746149239551
0.00921788406255459
0.0204756889538262
0.00498385661186506
0.0202925406264519
0.0190703529180618
0.00415085771038593
0.0194673176962844
0.0204477526739831
0.00399714660292481
0.0172690692930273
0.0188905536606248
0.00548844760401251
0.0187482151021612
0.0196740292551226
0.00379583500273264
