24,1,dense,float,0,0,0
0.0130774687827849
0.0174062194471613
0.0277237046343582
0.0136690147712508
0.0155353700968384
0.0293990123703054
0.0164394622044071
0.0153559022899278
0.0317256716204275
0.00808811450219262
0.0179460190337976
0.0323983902748691
0.016339340073606
0.0162606610019072
0.0292813282994151
0.0147860573611603
0.0163162601303397
0.0289305906853923
0.0138257260614795
0.017980520132633
0.0302754292847584
0.014778159950573
0.0134284520528775
0.0290828814008164
