24,1,dense,float,0,0,0
0.0180858800458682
0.0160501053576342
0.0159840615256488
0.0176621467799737
0.0150201305621505
0.0332355157971246
0.0226781499266228
0.0162106644366556
0.0179553169308736
0.0103487758153471
0.0181560364567316
0.0353942215970775
0.0150560148651381
0.0219220291847877
0.014764894522801
0.0156348188337395
0.0232775211101981
0.0333383432308256
0.0128628777129223
0.021676729871741
0.0156824433982965
0.0170870011116889
0.018511081693145
0.0334755415286115
